date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-03-16 00:00:00,7.7,3.4,15,0,,13,8.6,,1012.5,
2021-03-17 00:00:00,6.8,1,14.1,0,,354,6.4,,1016.1,
2021-03-18 00:00:00,6.6,1.2,14,0.1,,23,7.1,,1014.6,
2021-03-19 00:00:00,6.4,0.1,13,0.5,,52,8,,1012.6,
2021-03-20 00:00:00,8.1,3.7,14,0.3,,11,12,,1011.8,
2021-03-21 00:00:00,8,2.6,14,0,,9,20.9,,1007.2,
2021-03-22 00:00:00,8.1,2.3,14,0,,14,19.6,,1008.1,
2021-03-23 00:00:00,7.8,3.5,13,0,,8,17.9,,1018.5,
2021-03-24 00:00:00,8.7,1.2,17,0,,359,11.1,,1022.3,
2021-03-25 00:00:00,9.8,2.5,17,0,,293,8.3,,1022.5,
2021-03-26 00:00:00,11.1,4.5,18,0,,149,7.4,,1025.3,
2021-03-27 00:00:00,12.4,8.6,18,0,,139,8.9,,1027.3,
2021-03-28 00:00:00,12.3,6.1,19,0,,330,6.6,,1030.8,
2021-03-29 00:00:00,13,5,21,0,,337,6.6,,1032,
2021-03-30 00:00:00,14.5,7,24,0,,0,7.9,,1029.2,
2021-03-31 00:00:00,15,8.3,24,0,,340,7.6,,1024.6,
2021-04-01 00:00:00,14.8,9.6,22,0,,197,7.2,,1020.2,
2021-04-02 00:00:00,14.9,9.9,21,0,,175,6.1,,1016.7,
2021-04-03 00:00:00,13.6,9,20,2.1,,138,6.6,,1011.3,
2021-04-04 00:00:00,14.2,8.5,20,3.7,,19,13.4,,1012.2,
2021-04-05 00:00:00,11.3,7,17,0,,330,9.4,,1013.8,
2021-04-06 00:00:00,12.3,7.2,18,2.3,,182,15.5,,1003.9,
2021-04-07 00:00:00,8.7,4.5,13,0.3,,5,16.8,,1010.3,
2021-04-08 00:00:00,8.1,0.5,15,0,,349,10.8,,1025.8,
2021-04-09 00:00:00,8.9,1.3,17,0,,134,9,,1028.2,
2021-04-10 00:00:00,11.3,6.5,15,1.1,,148,9.2,,1024.2,
2021-04-11 00:00:00,12.8,9.7,16,0.7,,150,11.4,,1020.4,
2021-04-12 00:00:00,12.5,10.2,16,20.4,,165,13,,1018.3,
2021-04-13 00:00:00,11.2,6.7,16,2.7,,309,12.1,,1016.3,
2021-04-14 00:00:00,10,4.5,17,0.3,,15,11.6,,1019.8,
2021-04-15 00:00:00,10.3,6,16,0.6,,34,7.8,,1019,
2021-04-16 00:00:00,10.2,4.7,17,0.2,,4,8.4,,1015.5,
2021-04-17 00:00:00,10.8,5.1,17,0,,336,9.8,,1012,
2021-04-18 00:00:00,9.3,5.4,16,5.9,,37,11,,1013.7,
2021-04-19 00:00:00,8.8,4.8,14,1.2,,21,6.5,,1014.6,
2021-04-20 00:00:00,9.9,4.6,17,0.8,,341,6.6,,1016.6,
2021-04-21 00:00:00,11.5,4.5,18,0.4,,310,6.6,,1018.6,
2021-04-22 00:00:00,13.2,9.6,18,4.6,,95,7.2,,1017.3,
2021-04-23 00:00:00,14.4,7.5,23,0.1,,357,7.9,,1018,
2021-04-24 00:00:00,14.9,7.6,23,0,,3,11.1,,1018.7,
2021-04-25 00:00:00,14.3,7.3,22,0,,253,8.2,,1017.7,
2021-04-26 00:00:00,14.6,8.1,22,0.9,,68,7.6,,1013.3,
2021-04-27 00:00:00,15.9,13,20,4.8,,156,9.1,,1006.1,
2021-04-28 00:00:00,15.9,12.8,20,18.2,,186,8.7,,1008.3,
2021-04-29 00:00:00,15.6,11.9,19,4.3,,156,6,,1011.9,
2021-04-30 00:00:00,17.7,11.3,25,0,,357,8,,1011.1,
2021-05-01 00:00:00,17.1,13.9,21,2.9,,139,11.3,,1009.6,
2021-05-02 00:00:00,15.7,12.3,18,1.2,,211,12.9,,1015.3,
2021-05-03 00:00:00,14.7,10.8,20,0,,189,9,,1019.9,
2021-05-04 00:00:00,13.1,8,20,1.5,,146,4.8,,1018.5,
2021-05-05 00:00:00,15.1,10.8,20,0.2,,205,9.3,,1013.9,
2021-05-06 00:00:00,16.9,12.6,21,0,,172,14.6,,1015.2,
2021-05-07 00:00:00,17.1,13,21,0,,182,11.5,,1014.8,
2021-05-08 00:00:00,18.2,12,25,0,,259,8.6,,1016.6,
2021-05-09 00:00:00,19,13.7,25,0,,160,7.5,,1018.3,
2021-05-10 00:00:00,19.8,13.1,26,0,,155,9.5,,1016.9,
2021-05-11 00:00:00,17.9,13.6,25,12.5,,165,8.6,,1013.3,
2021-05-12 00:00:00,16.8,13.2,21,3.2,,199,10.1,,1011.5,
2021-05-13 00:00:00,16.6,13.5,21,5.7,,226,13.1,,1009.5,
2021-05-14 00:00:00,14.2,9.4,20,7.3,,140,8.8,,1011,
2021-05-15 00:00:00,15,9.1,20,0.3,,307,10.1,,1012,
2021-05-16 00:00:00,16.9,12.3,20,0,,157,9.2,,1011.9,
2021-05-17 00:00:00,18.1,13.1,22,0,,192,11.3,,1009.9,
2021-05-18 00:00:00,16.1,10.2,23,0,,95,8.9,,1015.1,
2021-05-19 00:00:00,17,13.1,22,1.2,,196,13.1,,1013.4,
2021-05-20 00:00:00,16.4,9.6,24,0,,5,10.4,,1016.9,
2021-05-21 00:00:00,16.8,9.6,24,0,,201,9.6,,1020.2,
2021-05-22 00:00:00,18.7,13.5,23,0,,167,16.4,,1016.2,
2021-05-23 00:00:00,20.1,16,24,0,,183,13.5,,1016.4,
2021-05-24 00:00:00,21.1,15.9,30,0.1,,143,12.2,,1015.4,
2021-05-25 00:00:00,19.2,13.5,24,0,,231,7.6,,1018.7,
2021-05-26 00:00:00,18.5,11.9,25,0,,312,8.7,,1017.9,
2021-05-27 00:00:00,17.8,12.2,25,0,,258,8.1,,1016.3,
2021-05-28 00:00:00,19.4,12.3,28,0,,275,7.7,,1016.8,
2021-05-29 00:00:00,20.2,14.1,28,0,,246,7.6,,1016,
2021-05-30 00:00:00,19.6,16,26,1.6,,251,6.8,,1015.4,
2021-05-31 00:00:00,19.1,13.1,25,0.1,,341,10.6,,1016.5,
2021-06-01 00:00:00,19.2,12.2,26,0,,282,8.4,,1016.4,
2021-06-02 00:00:00,19.6,12.7,26,0,,315,7.6,,1018.9,
2021-06-03 00:00:00,21.4,14.4,29,0,,316,8.8,,1022.3,
2021-06-04 00:00:00,22.3,14.6,30,0,,316,8.8,,1023.3,
2021-06-05 00:00:00,21.2,17.7,25,2.2,,197,4,,1021.8,
2021-06-06 00:00:00,20.7,16,27,10.3,,154,7.9,,1017.6,
2021-06-07 00:00:00,21.2,17.4,27,41,,267,10.1,,1015.6,
2021-06-08 00:00:00,19.5,16.5,26,10.3,,337,5.8,,1015.8,
2021-06-09 00:00:00,20.1,15.3,29,1.3,,8,8.4,,1015.1,
2021-06-10 00:00:00,22.2,15.6,32,0.1,,10,7.4,,1014.8,
2021-06-11 00:00:00,22.2,15.8,30,0.3,,37,8.8,,1014.7,
2021-06-12 00:00:00,23,16.3,30,0,,317,8.4,,1016.4,
2021-06-13 00:00:00,24.1,16.8,32,0,,299,8.3,,1017.3,
2021-06-14 00:00:00,24,18.4,30,0.5,,204,7,,1015.9,
2021-06-15 00:00:00,23.3,17.7,28,0,,263,8.6,,1016.9,
2021-06-16 00:00:00,22.7,17,29,0,,272,6.5,,1016.1,
2021-06-17 00:00:00,24,17.5,31,0,,232,8.1,,1017,
2021-06-18 00:00:00,23.7,18.2,28.9,0,,296,6.7,,1018.3,
2021-06-19 00:00:00,24.3,17.3,31,0,,295,7.7,,1017,
2021-06-20 00:00:00,24.6,18.3,30,0,,212,8.1,,1013.7,
2021-06-21 00:00:00,26.7,20.3,33,0,,231,10.1,,1010.9,
2021-06-22 00:00:00,27,20,34,0,,216,7.8,,1011.3,
2021-06-23 00:00:00,26.5,21.1,34,0,,235,10,,1013.8,
2021-06-24 00:00:00,25.8,20.4,31,0,,226,7.8,,1016.9,
2021-06-25 00:00:00,25.4,20,32,0,,225,8.1,,1016.1,
2021-06-26 00:00:00,24.9,17.6,33,0,,354,7.5,,1014.7,
2021-06-27 00:00:00,26.4,18,33,0,,274,6.8,,1013.9,
2021-06-28 00:00:00,27.6,19.2,36,0,,192,10,,1013.5,
2021-06-29 00:00:00,26.8,20.4,33,0,,190,10.1,,1013.3,
2021-06-30 00:00:00,25.7,20.4,31,0,,215,10,,1013,
2021-07-01 00:00:00,25.1,19.2,32,0,,234,8.6,,1013.4,
2021-07-02 00:00:00,25.4,18.4,32,0,,255,9.1,,1013.6,
2021-07-03 00:00:00,26,19.7,33,0,,241,8.1,,1014.3,
2021-07-04 00:00:00,25.9,20.6,31,0,,183,9.9,,1011.7,
2021-07-05 00:00:00,26.7,20.8,32,0,,295,11.4,,1010.9,
2021-07-06 00:00:00,27.5,20.9,34,0,,249,7.7,,1012.6,
2021-07-07 00:00:00,27.8,20.4,34,0,,208,6.9,,1014.1,
2021-07-08 00:00:00,27.3,22.1,34.6,0,,198,8.6,,1016.7,
2021-07-09 00:00:00,26.6,20.8,33,0,,248,8.5,,1016.2,
2021-07-10 00:00:00,26.1,20,33,0,,259,9.2,,1014,
2021-07-11 00:00:00,26.2,20.1,33,0,,240,8.4,,1013.1,
2021-07-12 00:00:00,26.4,18.8,33,0,,171,8.4,,1013.4,
2021-07-13 00:00:00,26.8,23,33,0.1,,184,14.2,,1009.8,
2021-07-14 00:00:00,23.5,19.3,27,0,,192,12.9,,1013.2,
2021-07-15 00:00:00,23.2,18.6,28,0,,167,11.6,,1014.5,
2021-07-16 00:00:00,23.3,19.2,27,4.4,,171,10.8,,1011.8,
2021-07-17 00:00:00,21.9,17.2,27,2.5,,357,12.4,,1008.9,
2021-07-18 00:00:00,24.2,18.5,30,0.6,,4,14.5,,1006.3,
2021-07-19 00:00:00,25.8,18.5,33,0,,10,13.2,,1008,
2021-07-20 00:00:00,25.8,19.1,33,0,,322,9.9,,1012.6,
2021-07-21 00:00:00,27.3,20.1,35,0,,296,10,,1016.2,
2021-07-22 00:00:00,28.2,21.1,35,0,,295,9,,1015.7,
2021-07-23 00:00:00,27.8,20.8,34,0,,250,9.6,,1014.2,
2021-07-24 00:00:00,26.9,20.6,33.1,0,,203,8.3,,1013.8,
2021-07-25 00:00:00,27.7,22.2,33,0,,161,14.3,,1012,
2021-07-26 00:00:00,29.5,26.2,35,0,,152,11.6,,1013.9,
2021-07-27 00:00:00,28.5,22,36.9,0,,178,10.1,,1016.2,
2021-07-28 00:00:00,28.3,21,36,0,,182,9.9,,1015.3,
2021-07-29 00:00:00,28.6,21,36,0,,194,11.6,,1013.3,
2021-07-30 00:00:00,28.1,20.9,35,0,,265,8.5,,1012.1,
2021-07-31 00:00:00,28,21.6,35,0,,185,10.3,,1009.8,
2021-08-01 00:00:00,28.8,24.8,33,0,,198,14.7,,1009.6,
2021-08-02 00:00:00,25.4,20.4,30,0,,207,9.2,,1013.8,
2021-08-03 00:00:00,24.5,18.9,30,0.1,,238,8.6,,1015.6,
2021-08-04 00:00:00,26.5,19.9,35,0,,185,9.8,,1012.4,
2021-08-05 00:00:00,25.5,22.2,29,0.5,,234,12.2,,1010,
2021-08-06 00:00:00,25.6,20.9,32,0,,217,9.6,,1009.7,
2021-08-07 00:00:00,27.3,20.5,34,0,,160,10.6,,1010.3,
2021-08-08 00:00:00,28,23,34,0,,184,13.1,,1012.4,
2021-08-09 00:00:00,27.4,22.8,33,0,,179,8.9,,1017.2,
2021-08-10 00:00:00,28.3,21.8,36,0,,205,8.6,,1016.4,
2021-08-11 00:00:00,29.5,23.3,38,0,,249,8.4,,1014.6,
2021-08-12 00:00:00,30.3,23.1,38,0,,325,10,,1016.6,
2021-08-13 00:00:00,30.2,23.9,38,0,,257,7.9,,1018.6,
2021-08-14 00:00:00,30.7,23.8,38,0,,257,8.3,,1018,
2021-08-15 00:00:00,30.1,24,37,0,,268,8.4,,1015.4,
2021-08-16 00:00:00,27.9,22,34,0,,190,10.6,,1012.7,
2021-08-17 00:00:00,27.6,23.6,32,0,,190,12.6,,1009.9,
2021-08-18 00:00:00,26.9,23,32,2.8,,214,8.8,,1011.1,
2021-08-19 00:00:00,26.3,22,32,0.8,,267,7.8,,1012.3,
2021-08-20 00:00:00,26.3,21.2,33,0.6,,3,7.7,,1014,
2021-08-21 00:00:00,26.1,20.2,33,0,,323,9.3,,1016.6,
2021-08-22 00:00:00,26.8,20.6,35,0,,272,7.9,,1017,
2021-08-23 00:00:00,25.8,20.6,31,0.2,,189,8.9,,1014.6,
2021-08-24 00:00:00,23.6,20,32,7.9,,79,8.5,,1012.1,
2021-08-25 00:00:00,23.9,19,31,0.9,,308,8.1,,1011.6,
2021-08-26 00:00:00,24.6,20,30,2.8,,281,9.3,,1010.4,
2021-08-27 00:00:00,24.2,20,30,0.4,,174,12.4,,1009.2,
2021-08-28 00:00:00,23.1,19.5,27,1.7,,70,11.6,,1008.1,
2021-08-29 00:00:00,21.9,15.7,29,0,,1,13.1,,1009.7,
2021-08-30 00:00:00,21.6,15,29,0,,305,8.2,,1013.2,
2021-08-31 00:00:00,22,15.5,30,0.1,,266,7,,1015.6,
2021-09-01 00:00:00,23.5,17.1,31,0,,342,8.2,,1017.8,
2021-09-02 00:00:00,23.4,17.8,31,0,,296,8.2,,1020,
2021-09-03 00:00:00,22.5,1,30,0.1,,244,6.9,,1017.8,
2021-09-04 00:00:00,24.1,19,30,6.8,,217,6.9,,1013.9,
2021-09-05 00:00:00,24.4,19,31,0.1,,42,9.3,,1014.9,
2021-09-06 00:00:00,23.8,17.5,30,0,,327,8.5,,1018,
2021-09-07 00:00:00,23.3,17.2,30,0.1,,322,7.8,,1019.6,
2021-09-08 00:00:00,23.1,17,30,0,,23,7.1,,1017.7,
2021-09-09 00:00:00,22.8,16,30,0.2,,329,6.6,,1016.4,
2021-09-10 00:00:00,22.6,16.7,28,0,,108,7.3,,1016,
2021-09-11 00:00:00,23.9,18.4,31,0.1,,55,6,,1014.4,
2021-09-12 00:00:00,22.9,16,31,0.1,,323,8,,1014.3,
2021-09-13 00:00:00,23.5,17,31,0,,204,7.7,,1015.5,
2021-09-14 00:00:00,23.2,17,32,0,,260,7,,1017.6,
2021-09-15 00:00:00,22.9,17,30,0,,230,6.4,,1019,
2021-09-16 00:00:00,24.8,20,31,0.2,,172,9.9,,1017.6,
2021-09-17 00:00:00,24.5,21.6,28,3.8,,180,12.4,,1013.5,
2021-09-18 00:00:00,23.9,19.4,30,0.5,,170,9.1,,1013,
2021-09-19 00:00:00,22.9,18.4,28,2.1,,190,9.5,,1013.2,
2021-09-20 00:00:00,21.9,16,28,0.1,,180,8.7,,1013.9,
2021-09-21 00:00:00,22.2,17.5,28,1.2,,166,7.4,,1018.9,
2021-09-22 00:00:00,21.3,15.3,29,0,,2,9.6,,1019.3,
2021-09-23 00:00:00,20.3,14,27,0,,357,9.5,,1020.3,
2021-09-24 00:00:00,21.1,15.1,29,0,,89,7,,1019.7,
2021-09-25 00:00:00,21.5,15,30,0,,66,6,,1020.3,
2021-09-26 00:00:00,22.5,17.9,29,0.1,,96,7.6,,1020.4,
2021-09-27 00:00:00,23.2,20.6,28,5.2,,165,7.3,,1017.1,
2021-09-28 00:00:00,22.8,17,30,0.5,,11,5.8,,1016.6,
2021-09-29 00:00:00,22.5,18.6,29,0.5,,205,5.9,,1017.1,
2021-09-30 00:00:00,21.7,15,30,0,,322,7.3,,1018.8,
2021-10-01 00:00:00,21.5,16.1,28,0,,21,7.6,,1020.2,
2021-10-02 00:00:00,19.7,15.9,26,1.3,,47,5.8,,1018.3,
2021-10-03 00:00:00,20.6,14,27,1.5,,151,11.1,,1018.1,
2021-10-04 00:00:00,22.3,18,28,2.2,,137,13.1,,1018.2,
2021-10-05 00:00:00,19.7,17,24,6.4,,182,11.6,,1017.4,
2021-10-06 00:00:00,18.1,14,22,10.9,,170,11.9,,1014.2,
2021-10-07 00:00:00,15.4,12,20,2,,7,15.7,,1007.9,
2021-10-08 00:00:00,16.6,12.3,22,0,,12,17.6,,1011.4,
2021-10-09 00:00:00,17.4,12.9,24,0.5,,16,15.3,,1015.5,
2021-10-10 00:00:00,15,11.7,19,0,,3,20.7,,1014.9,
2021-10-11 00:00:00,12.8,10.2,18,1,,355,17.5,,1015.8,
2021-10-12 00:00:00,13.8,8.9,21,0,,5,8,,1014.3,
2021-10-13 00:00:00,14.7,9.7,23,0,,21,11.1,,1013.3,
2021-10-14 00:00:00,13.8,9.6,19,0,,18,24.6,,1017.9,
2021-10-15 00:00:00,13.7,8.6,20,0,,2,22,,1014.9,
2021-10-16 00:00:00,13.4,5,21,0,,355,7.9,,1015.2,
2021-10-17 00:00:00,14.7,9,22,0,,322,6.1,,1018.5,
2021-10-18 00:00:00,15,6,23,0,,9,7.5,,1022.8,
2021-10-19 00:00:00,14.6,8,23,0,,354,7.8,,1027.5,
2021-10-20 00:00:00,14.3,9,22,0,,94,6.8,,1026.9,
2021-10-21 00:00:00,16.7,8,23,1.4,,141,12.5,,1019.3,
2021-10-22 00:00:00,18.7,15.2,24,6.5,,164,10.8,,1015.7,
2021-10-23 00:00:00,17.1,14.4,21,2.5,,37,6.3,,1019.1,
2021-10-24 00:00:00,17.8,13,25,0,,19,13.1,,1019.8,
2021-10-25 00:00:00,15.7,11,21,0,,6,7.5,,1018.6,
2021-10-26 00:00:00,15.7,14,18,3.7,,5,6.7,,1018.8,
2021-10-27 00:00:00,15.8,11,22,0,,353,6,,1020.8,
2021-10-28 00:00:00,13.9,9,21,0,,3,6.9,,1019.9,
2021-10-29 00:00:00,13.2,7,20,0,,340,5.6,,1017,
2021-10-30 00:00:00,14,9,22,1.4,,28,5.9,,1017.2,
2021-10-31 00:00:00,14.4,10,20,2.9,,41,5.4,,1015.6,
2021-11-01 00:00:00,16.7,14.3,19,17.2,,116,12.9,,1006,
2021-11-02 00:00:00,15.4,11.1,22,0,,228,8,,1006.7,
2021-11-03 00:00:00,16.5,13.4,19,28.2,,154,14.4,,1004.9,
2021-11-04 00:00:00,15.2,10.6,18,10.6,,172,10.6,,1009.6,
2021-11-05 00:00:00,11.7,8,17,4.8,,32,6.6,,1015.1,
2021-11-06 00:00:00,13.3,7,20,11.4,,34,9.5,,1016.9,
2021-11-07 00:00:00,17.3,11,26,12.4,,69,13.9,,1013.3,
2021-11-08 00:00:00,15.2,12.5,19,6.7,,77,8.7,,1012.1,
2021-11-09 00:00:00,14.7,11.7,19,7,,12,9.4,,1017.3,
2021-11-10 00:00:00,17.2,13.1,23,0.5,,60,11.9,,1020.9,
2021-11-11 00:00:00,15.8,14,19,23.6,,32,7.9,,1020.1,
2021-11-12 00:00:00,14.8,11.1,20,18,,62,6.5,,1017.6,
2021-11-13 00:00:00,13,9,21,0.3,,49,5,,1017.6,
2021-11-14 00:00:00,12.6,8,18,1.8,,83,10.6,,1013.8,
2021-11-15 00:00:00,14.9,11.4,22,3.2,,57,7.9,,1014,
2021-11-16 00:00:00,12.6,10.5,15,3.8,,29,7.9,,1014,
2021-11-17 00:00:00,11.9,8.6,16,0.2,,22,8.2,,1015.4,
2021-11-18 00:00:00,12.9,8.4,20,0,,8,8,,1021.4,
2021-11-19 00:00:00,12.3,7,21,0,,0,6.5,,1026,
2021-11-20 00:00:00,11.5,6,20,0,,20,6.1,,1023.3,
2021-11-21 00:00:00,10.9,5,18,0,,46,5,,1014.7,
2021-11-22 00:00:00,13,10.8,17,8.5,,60,9.5,,1009.7,
2021-11-23 00:00:00,12.6,9.7,17,5.3,,16,11.1,,1014.8,
2021-11-24 00:00:00,12,8,18,0,,29,10,,1016.9,
2021-11-25 00:00:00,12.8,10.5,15,23.9,,117,12.5,,1008.7,
2021-11-26 00:00:00,10.4,8.2,14,13.6,,161,7.7,,999.6,
2021-11-27 00:00:00,12.4,9.7,15,13.8,,200,12.7,,999.1,
2021-11-28 00:00:00,10.8,7.9,13,31.1,,199,10.8,,997.1,
2021-11-29 00:00:00,6.5,4.2,9,13.4,,82,15.6,,999.1,
2021-11-30 00:00:00,5.7,2,13,0,,37,8.3,,1018.3,
2021-12-01 00:00:00,9.2,3.6,13,11.2,,142,10.3,,1015.9,
2021-12-02 00:00:00,11.4,9,14,30.8,,173,12.6,,1002.3,
2021-12-03 00:00:00,9.4,6,14,0,,26,12.1,,1005.2,
2021-12-04 00:00:00,8.2,2,12.8,2.9,,82,10,,1012.2,
2021-12-05 00:00:00,12,5.6,15,3.9,,196,13.7,,1003.8,
2021-12-06 00:00:00,6.4,4.1,10,0.4,,8,12.7,,1004.1,
2021-12-07 00:00:00,5.7,2.2,12,0,,10,12.5,,1012.4,
2021-12-08 00:00:00,7.9,1,12.7,23.3,,126,15.7,,1007.1,
2021-12-09 00:00:00,8.5,4.7,13,4.1,,194,9.6,,1002.8,
2021-12-10 00:00:00,5,1,9,7.6,,87,13,,1002,
2021-12-11 00:00:00,7.4,4.4,11,1,,6,22.3,,999.5,
2021-12-12 00:00:00,7.5,3.2,12,0,,6,21.8,,1018.5,
2021-12-13 00:00:00,5.8,-1,14,0,,21,6.5,,1024.5,
2021-12-14 00:00:00,7.7,0,17,0,,23,8.8,,1023.3,
2021-12-15 00:00:00,7.3,1,15,0,,16,8,,1025.3,
2021-12-16 00:00:00,7,0,15,0,,22,7.4,,1027,
2021-12-17 00:00:00,7.1,2,16,0,,7,9.1,,1028.4,
2021-12-18 00:00:00,6,-2,15,0,,14,11.6,,1027.9,
2021-12-19 00:00:00,5.3,-1,15,0,,36,5.5,,1024.9,
2021-12-20 00:00:00,5.2,-2,12,0,,30,4.5,,1019.2,
2021-12-21 00:00:00,5.6,1,13,0,,44,6.5,,1021.8,
2021-12-22 00:00:00,8.2,4.9,13,4,,60,6.8,,1022.8,
2021-12-23 00:00:00,7.1,1,13.2,0.1,,95,7.4,,1023.6,
2021-12-24 00:00:00,10.8,8,13,1.3,,146,9.6,,1019.1,
2021-12-25 00:00:00,13.5,12.3,15,17.5,,165,18.8,,1011.3,
2021-12-26 00:00:00,12.5,10.2,15,10.1,,170,7.8,,1008.6,
2021-12-27 00:00:00,10.3,6,14,1.4,,50,5.2,,1009,
2021-12-28 00:00:00,11.6,8.8,15,5.8,,63,6.2,,1008.9,
2021-12-29 00:00:00,12.3,8.9,18,0.1,,26,5,,1009.7,
2021-12-30 00:00:00,9.9,5,17,0,,39,6,,1017.7,
2021-12-31 00:00:00,10,4,19,0,,28,4.9,,1025,
2022-01-01 00:00:00,8,4,15,0,,14,5.7,,1026.4,
2022-01-02 00:00:00,7.6,4,11,0,,58,6.2,,1027.6,
2022-01-03 00:00:00,10.1,5.1,14,0.3,,92,5.5,,1022.8,
2022-01-04 00:00:00,12.5,10,16,0.6,,149,10.2,,1015.8,
2022-01-05 00:00:00,13.2,10.6,17,4.7,,170,19.3,,1005.6,
2022-01-06 00:00:00,9.6,5.9,13,0.9,,163,11.7,,1008.5,
2022-01-07 00:00:00,7.4,2,14,0.6,,3,8.8,,1014.3,
2022-01-08 00:00:00,4.8,1,11,0,,14,8.9,,1012.6,
2022-01-09 00:00:00,3.7,1,8,2.9,,28,11,,1003.8,
2022-01-10 00:00:00,6.3,3.4,11,0.2,,8,26.2,,1002.2,
2022-01-11 00:00:00,7.8,5.1,11,0,,9,28.8,,1012.9,
2022-01-12 00:00:00,7,3.1,13,1.7,,13,26.3,,1021.3,
2022-01-13 00:00:00,5.9,1.5,13,0,,17,14,,1030.1,
2022-01-14 00:00:00,4.2,-2,13,0,,19,6,,1030.4,
2022-01-15 00:00:00,6.4,-2,15,0,,21,4.8,,1024.6,
2022-01-16 00:00:00,6.2,-1,15,0,,3,4.9,,1025,
2022-01-17 00:00:00,5.7,0,14,0,,16,8.2,,1026,
2022-01-18 00:00:00,5.7,-1,15,0,,24,5.8,,1030.2,
2022-01-19 00:00:00,5.7,-1,14,0,,40,8,,1030.4,
2022-01-20 00:00:00,8.8,6.3,12,4,,164,8.4,,1021.7,
2022-01-21 00:00:00,7,3.3,12,0,,16,9.2,,1019.6,
2022-01-22 00:00:00,4.9,0.1,12,0,,7,8.2,,1025.9,
2022-01-23 00:00:00,4.7,-1,14,0,,10,6.5,,1028.9,
2022-01-24 00:00:00,5.3,-2,14,0,,21,11,,1028.6,
2022-01-25 00:00:00,4.2,-1,12,0,,45,5.9,,1031.5,
2022-01-26 00:00:00,4.7,-3,12,0,,34,4.4,,1029.2,
2022-01-27 00:00:00,6.3,0,14,0,,29,6.2,,1027.6,
2022-01-28 00:00:00,7.3,3.2,14,0,,18,8.2,,1025.7,
2022-01-29 00:00:00,6.4,1.5,14,0,,354,9.5,,1028.7,
2022-01-30 00:00:00,5.8,-2,14,0,,57,5,,1022.8,
2022-01-31 00:00:00,5.2,1.3,10,1.7,,41,8.5,,1011.1,
2022-02-01 00:00:00,8.4,3.8,14,0,,2,24,,1008.7,
2022-02-02 00:00:00,6.5,-3,17,0,,12,8.7,,1013.2,
2022-02-03 00:00:00,7.5,0,16,0,,73,9,,1022.2,
2022-02-04 00:00:00,10.6,6.5,14,0.6,,133,11.7,,1019.2,
2022-02-05 00:00:00,11,7.9,16,1.9,,35,6.3,,1018.2,
2022-02-06 00:00:00,8.7,3,17,0.1,,347,7.8,,1022,
2022-02-07 00:00:00,11,5.2,17,0.7,,86,16.5,,1015.7,
2022-02-08 00:00:00,6.9,-1,15,0,,9,9.4,,1029.7,
2022-02-09 00:00:00,7.9,-1,18,0,,19,6.4,,1032.3,
2022-02-10 00:00:00,7.9,-1,18,0,,53,5.4,,1028.9,
2022-02-11 00:00:00,7.3,2,16,0,,9,5.5,,1024.7,
2022-02-12 00:00:00,8.3,1,17,0.1,,0,7.2,,1024.3,
2022-02-13 00:00:00,9.4,3.9,16,3.4,,43,9.6,,1024.8,
2022-02-14 00:00:00,10.6,7.5,15,5.5,,155,12,,1019.9,
2022-02-15 00:00:00,11.2,8.2,14,6.9,,198,16.7,,1015,
2022-02-16 00:00:00,8.9,5,14,1.3,,18,6.6,,1016.1,
2022-02-17 00:00:00,8.3,2,16,0,,73,6.7,,1015.7,
2022-02-18 00:00:00,10.7,5.8,16,0,,91,8.3,,1017.7,
2022-02-19 00:00:00,11.8,5,16,0,,146,10,,1017.6,
2022-02-20 00:00:00,12.7,8.7,17,0.7,,192,5.7,,1018.3,
2022-02-21 00:00:00,11.5,7.9,16,4.6,,200,12.2,,1011.6,
2022-02-22 00:00:00,10.2,6,17,0,,354,20.7,,1012.9,
2022-02-23 00:00:00,10.3,3,20,0,,22,7.7,,1022.9,
2022-02-24 00:00:00,9.2,2,18,0,,59,7.8,,1023.8,
2022-02-25 00:00:00,9,3,16,0.7,,135,7.1,,1018.9,
2022-02-26 00:00:00,7.2,4.7,10,8.4,,7,22.6,,1015.1,
2022-02-27 00:00:00,7.3,4.7,12,0,,4,26.9,,1018,
2022-02-28 00:00:00,7.8,3.2,15,0,,11,15.4,,1022.2,
2022-03-01 00:00:00,5.7,1.8,11,0,,6,23.1,,1024.5,
2022-03-02 00:00:00,5.7,-1,13,0,,347,8.7,,1022.7,
2022-03-03 00:00:00,6,0,14,0,,353,6.7,,1017.7,
2022-03-04 00:00:00,6.2,0,14,0.5,,1,6.8,,1012.4,
2022-03-05 00:00:00,6.7,1.4,13,0,,14,18.6,,1010.2,
2022-03-06 00:00:00,6.1,1.3,13,0.2,,3,13.3,,1012.5,
2022-03-07 00:00:00,5.5,0.2,12,0,,15,11,,1014.6,
2022-03-08 00:00:00,4.8,0.6,10,0,,11,18.3,,1017.7,
2022-03-09 00:00:00,6.4,0,14,0,,5,13.2,,1021.8,
2022-03-10 00:00:00,7.9,0.7,17,0,,358,8.3,,1023.7,
2022-03-11 00:00:00,7.6,2,15,0,,31,8.1,,1024.4,
2022-03-12 00:00:00,8.7,5.1,14,0,,74,7.5,,1024.7,
